url,path,content_type,status
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/12_independent_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/12_independent_rvs_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/04_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/04_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/13_joint_statistics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/13_joint_statistics_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/14_conditional_expectation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/14_conditional_expectation_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/15_general_inference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/15_general_inference_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/05_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/05_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/16_cont_joint_i.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/16_cont_joint_i_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/17_cont_joint_ii.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/17_cont_joint_ii_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/06_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/06_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/18_clt.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/18_clt_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/19_sampling_bootstrap.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/19_sampling_bootstrap_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/20_mle.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/20_mle_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/07_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/07_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/21_beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/21_beta_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/22_map.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/22_map_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/23_naive_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/23_naive_bayes_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/08_section.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/sections/08_section_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/24_gradient_ascent.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/24_gradient_ascent_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/25_logistic_regression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1234/lectures/25_logistic_regression_annotated.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/1-Welcome.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/2-Combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/3-IntroProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/4-ConditionalProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/5-Independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/6-RandomVariables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/7-Variance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/8-MoreDiscreteDist.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/9-ContinuousDist.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/10-Normal.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/11-Joint.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/12-IndependentRVs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/13-ConvAndCondRVs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/14-BetaDistribution.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/15-VarianceFromPrinciples.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/16-Covariance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/17-Correlation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/18-ConditionalExpectation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/19-CLT.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/20-Parameters.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/21-Likelihood.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/22-MAP.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/23-NaiveBayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/24-LogisticRegression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/25-DeepLearning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1166/26-AppliedMachineLearning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/1-Welcome.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/2-Combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/3-IntroProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/4-ConditionalProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/5-Independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/5a-PythonTut.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/6-RandomVariables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/7-Variance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/8-MoreDiscreteDist.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/9-ContinuousDist.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/10-Normal.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/11-Joint.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/12-ContinuousJoint.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/12-Joint2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/13-PropertiesOfJoints.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/14-Convolution.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/15-Beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/16-Great%20Expectations.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/17-Covariance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/18-Samples.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/19-CLT.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/20-ParameterEstimation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/21-MAP.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/22-NaiveBayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/23-LogisticRegression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/24-TowardsDeepLearning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/25-DeepLearning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/26-FutureOfProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1176/27-Montage.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1178/pdfs/060-problem-set-2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1178/pdfs/080-problem-set-3.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1178/pdfs/150-problem-set-5.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1178/pdfs/170-problem-set-6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1178/pdfs/HO06 Probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1178/demos/imageDist.html,,,page_error: HTTP Error 404: Not Found
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/1%20Welcome.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/3%20IntroProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/4%20CondProbability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/5%20Independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/6%20RandomVariables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/7%20Variance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/8%20Poisson.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/9%20Continuous.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/10%20Gaussian.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/11%20Joint.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/12%20ContJoint.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/13%20PropertiesOfJoints.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/14%20PropertiesOfJoints2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/15%20Convolution.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/16%20Beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/17%20GreatExpectations.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/18%20Covariance.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/19%20Samples.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/20%20CLT.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/21%20MaximumLikelihood.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/22%20GradientAscent.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/23%20MAP.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/24%20NaiveBayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/25%20LogisticRegression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/26%20DeepLearning.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/27%20DeepLearningII.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/28%20FinalReview.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1182/29%20Montage.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/pset1.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/pset2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/pset3.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/pset4.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/pset5.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/psets/pset6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/PracticeMidterm.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/PracticeMidtermSoln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/MidtermFall2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/MidtermFall2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/MidtermSpr2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/MidtermSpr2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/MidtermSpr2016.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/MidtermSpr2016Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/Extra Problems 1.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/Extra Problems 1 Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/Extra Problems 2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/Extra Problems 2 Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/Distributions.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/MidtermReview.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/ReviewSlides.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/PracticeFinal.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/PracticeFinalSoln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/FinalFall2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/FinalFall2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/FinalSpring2017.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/FinalSpring2017Soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/PracticeFinalExtra.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1204/exams/PracticeFinalExtraSoln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/01_counting_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/01_counting_full.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN01_counting.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/02_combinatorics_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/02_combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN02_combinatorics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/03_probability_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/03_probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN03_probability.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/04_cond_bayes_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/04_cond_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN04_cond_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/05_independence_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/05_independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN05_independence.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/06_rvs_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/06_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN06_random_variables.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/07_bernoulli_binomial_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/07_bernoulli_binomial.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN07_bernoulli_binomial.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/08_poisson_and_more_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/08_poisson_and_more.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN08_poisson_and_more.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/09_continuous_rv_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/09_continuous_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN09_continuous_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/10_normal_gaussian_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/10_normal_gaussian.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN10_gaussian.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/11_joint_rvs_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/11_joint_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN11_joint_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/12_independent_rvs_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/12_independent_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN12_independent_rvs.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/13_joint_statistics_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/13_joint_statistics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN13_joint_statistics.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/14_conditional_expectation_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/14_conditional_expectation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN14_conditional_expectation.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/15_general_inference_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/15_general_inference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN15_inference.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/16_cont_joint_i_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/16_cont_joint_i.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN16_cont_joint_rv.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/17_cont_joint_ii_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/17_cont_joint_ii.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN17_cont_joint_rv_ii.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/18_clt_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/18_clt.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN18_clt.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/19_sampling_bootstrap_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/19_sampling_bootstrap.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN19_samples_bootstrapping.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/20_mle_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/20_mle.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN20_parameters_mle.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/21_beta_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/21_beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN21_beta.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/22_map_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/22_map.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN22_map.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/23_naive_bayes_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/23_naive_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN23_naive_bayes.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/24_gradient_ascent_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/24_gradient_ascent.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN24_gradient_ascent.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/25_logistic_regression_blank.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/25_logistic_regression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectureNotes/LN25_logistic_regression.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/26_extra_topic_i.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/lectures/27_extra_topic_ii.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/pset1_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/pset2_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/pset3_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/pset4_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/restricted/pset5_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/psets/cs109_contest.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/1/warmup1.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/1/warmup1_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/1/section1.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/1/section1_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/2/warmup2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/2/warmup2_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/2/section2.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/2/section2_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/3/warmup3.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/3/warmup3_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/3/section3.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/3/section3_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/4/warmup4.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/4/warmup4_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/4/section4.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/4/section4_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/5/warmup5.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/5/warmup5_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/5/section5.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/5/section5_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/6/warmup6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/6/warmup6_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/6/section6.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/6/section6_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/7/warmup7.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/7/warmup7_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/7/section7.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/7/section7_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/8/warmup8.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/8/warmup8_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/8/section8.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/section/8/section8_soln.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/handouts/H01_administrivia.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/handouts/H02_calculation_ref.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/handouts/H03_python_slides.pdf,,,listed
https://web.stanford.edu/class/archive/cs/cs109/cs109.1206/handouts/H04_standard_normal.pdf,,,listed
