sale_date,sale_price,class,class_description,property_group,city,zip_code,township_name,municipality,chicago_community_area,latitude,longitude,year_built,building_sqft,land_sqft,bedrooms,rooms,full_baths,half_baths,deed_type,is_multisale,num_parcels_sale,filter_same_sale_within_365,filter_less_than_10k,filter_deed_type
2025-09-15,900000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,RIVER FOREST,60305,River Forest,VILLAGE OF RIVER FOREST,,41.894,-87.817,1950,2183,15175,4,8,2,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-15,912000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60625,Lake View,CITY OF CHICAGO,LINCOLN SQUARE,41.975,-87.686,1918,2355,4200,6,12,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-15,95000,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,MARKHAM,60428,Thornton,CITY OF MARKHAM,,41.590,-87.659,1961,1044,5940,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-15,950000,299,Condominium,Condominium,CHICAGO,60614,Lake View,CITY OF CHICAGO,LINCOLN PARK,41.931,-87.655,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-15,99000,299,Condominium,Condominium,OAK LAWN,60453,Worth,VILLAGE OF OAK LAWN,,41.721,-87.774,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-15,995416,299,Condominium,Condominium,CHICAGO,60614,North Chicago,CITY OF CHICAGO,LINCOLN PARK,41.914,-87.643,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,10000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,STREAMWOOD,60107,Hanover,VILLAGE OF STREAMWOOD,,42.010,-88.174,1969,1274,8831,3,6,1,0,Warranty,FALSE,1,FALSE,TRUE,FALSE
2025-09-16,100000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60643,Lake,CITY OF CHICAGO,WASHINGTON HEIGHTS,41.717,-87.654,1962,1040,4150,3,5,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,100000,210,"Old style townhouse, over 62 years",Single-Family,CHICAGO,60644,West Chicago,CITY OF CHICAGO,AUSTIN,41.875,-87.753,1957,1049,1026,2,4,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,100000,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,LANSING,60438,Thornton,VILLAGE OF LANSING,,41.572,-87.560,1985,1296,6512,3,5,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,1000000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60618,Lake View,CITY OF CHICAGO,NORTH CENTER,41.960,-87.685,1913,2114,4687,4,10,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,107000,299,Condominium,Condominium,ALSIP,60803,Worth,VILLAGE OF ALSIP,,41.661,-87.730,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,110000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60628,Lake,CITY OF CHICAGO,WEST PULLMAN,41.685,-87.636,1922,993,4000,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,110000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BURBANK,60459,Stickney,CITY OF BURBANK,,41.749,-87.772,1946,1047,3690,2,5,1,0,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,110000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BURBANK,60459,Stickney,CITY OF BURBANK,,41.750,-87.772,1946,1047,3690,2,5,1,0,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,110000,299,Condominium,Condominium,CHICAGO,60660,Lake View,CITY OF CHICAGO,WEST RIDGE,41.991,-87.677,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,112000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60623,West Chicago,CITY OF CHICAGO,NORTH LAWNDALE,41.854,-87.712,1881,2363,3075,4,10,2,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,112000,299,Condominium,Condominium,CHICAGO,60616,South Chicago,CITY OF CHICAGO,DOUGLAS,41.840,-87.623,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,115000,299,Condominium,Condominium,CHICAGO,60615,Hyde Park,CITY OF CHICAGO,WASHINGTON PARK,41.796,-87.620,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,1150000,299,Condominium,Condominium,CHICAGO,,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.900,-87.621,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,120000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60649,Hyde Park,CITY OF CHICAGO,SOUTH SHORE,41.755,-87.573,1921,690,4402,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,120000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,CHICAGO,60649,Hyde Park,CITY OF CHICAGO,SOUTH SHORE,41.758,-87.583,1916,2677,6350,4,8,2,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,123000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CALUMET CITY,60409,Thornton,CITY OF CALUMET CITY,,41.608,-87.529,1949,832,4720,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,1238250,207,"Two or more story residence, up to 62 years, up to 2,000 sq. ft.",Single-Family,CHICAGO,60612,West Chicago,CITY OF CHICAGO,WEST TOWN,41.894,-87.678,2013,1948,2256,3,5,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,129000,299,Condominium,Condominium,RIVERSIDE,60546,Riverside,VILLAGE OF RIVERSIDE,,41.830,-87.824,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,1300000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,PARK RIDGE,60068,Maine,CITY OF PARK RIDGE,,42.015,-87.843,1956,1118,6650,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,132720,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,Oak Lawn,60453,Worth,VILLAGE OF OAK LAWN,,41.713,-87.785,1948,900,3125,3,5,1,0,Other,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,132720,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,Oak Lawn,60453,Worth,VILLAGE OF OAK LAWN,,41.713,-87.785,1948,900,3125,3,5,1,0,Other,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,1340000,295,"Individually owned row houses or townhouses, up to 62 years",Single-Family,CHICAGO,60614,North Chicago,CITY OF CHICAGO,LINCOLN PARK,41.924,-87.643,1970,1674,1406,3,7,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,136000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,SAUK VILLAGE,60411,Bloom,VILLAGE OF SAUK VILLAGE,,41.483,-87.565,1959,975,6600,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,138000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO HEIGHTS,60411,Bloom,CITY OF CHICAGO HEIGHTS,,41.521,-87.634,1943,780,5213,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,140000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60619,Hyde Park,CITY OF CHICAGO,GREATER GRAND CROSSING,41.757,-87.619,1921,1044,5232,2,4,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,1400000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60647,West Chicago,CITY OF CHICAGO,LOGAN SQUARE,41.915,-87.685,1899,4534,4400,6,14,4,2,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,150000,299,Condominium,Condominium,Oak Lawn,60453,Worth,VILLAGE OF OAK LAWN,,41.719,-87.768,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,1540000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60657,Lake View,CITY OF CHICAGO,LAKE VIEW,41.938,-87.657,1891,2886,3100,6,16,4,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,155000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60620,Lake,CITY OF CHICAGO,AUBURN GRESHAM,41.752,-87.668,1954,1012,3750,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,156000,299,Condominium,Condominium,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.124,-88.038,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,160053,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60652,Lake,CITY OF CHICAGO,ASHBURN,41.740,-87.711,1943,936,4725,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,165000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,MELROSE PARK,60164,Leyden,UNINCORPORATED,,41.931,-87.912,1955,1352,10075,3,7,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,165000,299,Condominium,Condominium,CHICAGO,60660,Lake View,CITY OF CHICAGO,EDGEWATER,41.992,-87.656,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,1650000,206,"Two or more story residence, over 62 years, 2,201 to 4,999 sq. ft.",Single-Family,CHICAGO,60640,Lake View,CITY OF CHICAGO,EDGEWATER,41.981,-87.661,1893,2543,6150,4,7,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,166771,299,Condominium,Condominium,ROSEMONT,60018,Leyden,VILLAGE OF ROSEMONT,,41.991,-87.864,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,169000,299,Condominium,Condominium,CHICAGO,60609,Lake,CITY OF CHICAGO,NEW CITY,41.822,-87.683,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,169000,299,Condominium,Condominium,CHICAGO,60609,Lake,CITY OF CHICAGO,NEW CITY,41.822,-87.683,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,175000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,DIXMOOR,60426,Thornton,VILLAGE OF DIXMOOR,,41.630,-87.658,1956,960,6240,3,5,1,3,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,175000,299,Condominium,Condominium,ARLINGTON HEIGHTS,60004,Wheeling,VILLAGE OF ARLINGTON HEIGHTS,,42.097,-87.953,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,178314,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,HANOVER PARK,60133,Schaumburg,VILLAGE OF HANOVER PARK,,42.016,-88.136,1971,1315,9000,3,6,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,180000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60636,Lake,CITY OF CHICAGO,WEST ENGLEWOOD,41.768,-87.663,1923,786,3025,2,3,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,185000,299,Condominium,Condominium,CHICAGO RIDGE,60415,Worth,VILLAGE OF CHICAGO RIDGE,,41.701,-87.794,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,185000,299,Condominium,Condominium,CHICAGO RIDGE,60415,Worth,VILLAGE OF CHICAGO RIDGE,,41.701,-87.794,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,185000,299,Condominium,Condominium,MOUNT PROSPECT,60056,Elk Grove,VILLAGE OF MOUNT PROSPECT,,42.044,-87.945,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,190000,299,Condominium,Condominium,ORLAND PARK,60462,Orland,VILLAGE OF ORLAND PARK,,41.614,-87.800,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,190000,299,Condominium,Condominium,ORLAND PARK,60462,Orland,VILLAGE OF ORLAND PARK,,41.614,-87.800,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,195000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,DOLTON,60419,Thornton,VILLAGE OF DOLTON,,41.631,-87.589,1956,1027,4800,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,195000,299,Condominium,Condominium,CHICAGO,60656,Jefferson,CITY OF CHICAGO,OHARE,41.975,-87.846,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,196513,299,Condominium,Condominium,COUNTRYSIDE,60525,Lyons,CITY OF COUNTRYSIDE,,41.771,-87.878,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,197500,299,Condominium,Condominium,CHICAGO,60645,Rogers Park,CITY OF CHICAGO,WEST RIDGE,42.006,-87.708,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,199900,299,Condominium,Condominium,WILLOW SPRINGS,60480,Lyons,VILLAGE OF WILLOW SPRINGS,,41.734,-87.876,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,204500,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,HAZEL CREST,60429,Bremen,VILLAGE OF HAZEL CREST,,41.577,-87.685,1956,1334,6650,3,7,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,205000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,MELROSE PARK,60164,Leyden,UNINCORPORATED,,41.917,-87.867,1954,1720,10032,3,5,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,205000,299,Condominium,Condominium,CHICAGO,60626,Rogers Park,CITY OF CHICAGO,ROGERS PARK,42.011,-87.665,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,210000,299,Condominium,Condominium,CHICAGO,60654,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.888,-87.629,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,212000,299,Condominium,Condominium,TINLEY PARK,60487,Orland,VILLAGE OF TINLEY PARK,,41.595,-87.826,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,220000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60620,Lake,CITY OF CHICAGO,AUBURN GRESHAM,41.733,-87.666,1954,1110,4162,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,220000,299,Condominium,Condominium,WHEELING,60090,Wheeling,VILLAGE OF WHEELING,,42.152,-87.949,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,220160,299,Condominium,Condominium,CHICAGO,60653,Hyde Park,CITY OF CHICAGO,KENWOOD,41.812,-87.603,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,220160,299,Condominium,Condominium,CHICAGO,60653,Hyde Park,CITY OF CHICAGO,KENWOOD,41.812,-87.603,,,,,,,,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,225000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,MERRIONETTE PARK,60803,Worth,VILLAGE OF MERRIONETTE PARK,,41.681,-87.698,1953,986,5250,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,225000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,SAUK VILLAGE,60411,Bloom,VILLAGE OF SAUK VILLAGE,,41.488,-87.566,1962,1067,6360,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,225000,299,Condominium,Condominium,STREAMWOOD,60107,Hanover,VILLAGE OF STREAMWOOD,,42.033,-88.168,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,225000,299,Condominium,Condominium,WHEELING,60090,Wheeling,VILLAGE OF WHEELING,,42.144,-87.951,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,2250000,208,"Two or more story residence, up to 62 years, 3,801 to 4,999 sq. ft.",Single-Family,CHICAGO,60614,North Chicago,CITY OF CHICAGO,LINCOLN PARK,41.920,-87.660,1989,4161,3161,4,9,3,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,226000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60639,Jefferson,CITY OF CHICAGO,BELMONT CRAGIN,41.918,-87.749,1920,969,3150,3,5,1,0,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,227000,299,Condominium,Condominium,ELGIN,60120,Hanover,CITY OF ELGIN,,42.029,-88.251,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,227000,299,Condominium,Condominium,ROLLING MEADOWS,60008,Elk Grove,CITY OF ROLLING MEADOWS,,42.059,-88.014,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,228000,207,"Two or more story residence, up to 62 years, up to 2,000 sq. ft.",Single-Family,OAK FOREST,60452,Bremen,CITY OF OAK FOREST,,41.617,-87.765,1965,1640,7700,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,235000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60609,Lake,CITY OF CHICAGO,NEW CITY,41.795,-87.670,1906,1056,6250,2,4,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,239000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,BURBANK,60459,Stickney,CITY OF BURBANK,,41.744,-87.750,1957,958,11040,3,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,240000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60628,Lake,CITY OF CHICAGO,WEST PULLMAN,41.670,-87.625,1912,943,5185,2,4,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,245000,299,Condominium,Condominium,CHICAGO,60626,Rogers Park,CITY OF CHICAGO,ROGERS PARK,42.014,-87.670,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,245000,299,Condominium,Condominium,CHICAGO,60626,Rogers Park,CITY OF CHICAGO,ROGERS PARK,42.014,-87.679,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,250000,299,Condominium,Condominium,SCHAUMBURG,60194,Schaumburg,VILLAGE OF SCHAUMBURG,,42.030,-88.103,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,253000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60633,Hyde Park,CITY OF CHICAGO,HEGEWISCH,41.664,-87.553,1964,1410,10286,5,8,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,254000,299,Condominium,Condominium,CHICAGO,60638,Lake,CITY OF CHICAGO,CLEARING,41.778,-87.764,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,255000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60609,Lake,CITY OF CHICAGO,NEW CITY,41.795,-87.664,1908,2254,3025,5,8,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,255000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60624,West Chicago,CITY OF CHICAGO,WEST GARFIELD PARK,41.873,-87.724,1907,3091,2375,4,6,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,257000,299,Condominium,Condominium,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.124,-88.050,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,265000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60619,Hyde Park,CITY OF CHICAGO,CALUMET HEIGHTS,41.731,-87.590,1957,1159,4375,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,265000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60620,Lake,CITY OF CHICAGO,CHATHAM,41.748,-87.630,1947,1104,4340,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,265900,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BLUE ISLAND,60406,Worth,CITY OF BLUE ISLAND,,41.668,-87.688,1953,1794,5000,4,8,2,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,271000,205,"Two or more story residence, over 62 years, up to 2,200 sq. ft",Single-Family,CHICAGO,60651,West Chicago,CITY OF CHICAGO,AUSTIN,41.897,-87.769,1906,1556,4166,4,8,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,274000,299,Condominium,Condominium,CHICAGO,60612,West Chicago,CITY OF CHICAGO,NEAR WEST SIDE,41.884,-87.671,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,274900,299,Condominium,Condominium,JUSTICE,60458,Lyons,VILLAGE OF JUSTICE,,41.759,-87.831,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,275000,299,Condominium,Condominium,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.124,-88.046,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,280000,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,PALATINE,60067,Palatine,VILLAGE OF PALATINE,,42.100,-88.048,1955,1196,11900,3,6,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,280000,299,Condominium,Condominium,CHICAGO,60640,Lake View,CITY OF CHICAGO,EDGEWATER,41.982,-87.654,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,280000,299,Condominium,Condominium,CHICAGO,60657,Lake View,CITY OF CHICAGO,LAKE VIEW,41.944,-87.642,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,281000,299,Condominium,Condominium,WHEELING,60090,Wheeling,VILLAGE OF WHEELING,,42.115,-87.929,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,282000,299,Condominium,Condominium,SCHAUMBURG,60194,Schaumburg,VILLAGE OF SCHAUMBURG,,42.030,-88.103,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,282300,299,Condominium,Condominium,MOUNT PROSPECT,60056,Elk Grove,VILLAGE OF MOUNT PROSPECT,,42.059,-87.930,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,282500,234,"Split level residence, with a lower level below grade, all ages, all sizes",Single-Family,FRANKLIN PARK,60131,Leyden,VILLAGE OF FRANKLIN PARK,,41.935,-87.854,1970,1269,4425,3,6,1,1,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,285000,211,"Apartment building with 2 to 6 units, any age",Multi-Family,CHICAGO,60619,Hyde Park,CITY OF CHICAGO,GREATER GRAND CROSSING,41.763,-87.611,1909,1940,3100,4,10,2,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,289000,299,Condominium,Condominium,BUFFALO GROVE,60089,Wheeling,VILLAGE OF BUFFALO GROVE,,42.137,-87.955,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,290000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,FRANKLIN PARK,60131,Leyden,VILLAGE OF FRANKLIN PARK,,41.943,-87.873,1954,879,3100,2,4,1,0,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,290000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,FRANKLIN PARK,60131,Leyden,VILLAGE OF FRANKLIN PARK,,41.943,-87.873,1954,879,3100,2,4,1,0,Warranty,TRUE,2,FALSE,FALSE,FALSE
2025-09-16,290000,299,Condominium,Condominium,PALOS HEIGHTS,60463,Worth,CITY OF PALOS HEIGHTS,,41.672,-87.780,,,,,,,,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,292000,299,Condominium,Condominium,ELK GROVE VILLAGE,60007,Schaumburg,VILLAGE OF ELK GROVE VILLAGE,,42.020,-88.059,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,294000,299,Condominium,Condominium,CHICAGO,60611,North Chicago,CITY OF CHICAGO,NEAR NORTH SIDE,41.895,-87.626,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,295000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,EVERGREEN PARK,60805,Worth,VILLAGE OF EVERGREEN PARK,,41.722,-87.714,1963,1367,5360,3,5,1,1,Other,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,299000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,WORTH,60482,Worth,VILLAGE OF WORTH,,41.682,-87.781,1955,1240,9825,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,299000,299,Condominium,Condominium,CHICAGO,60637,Hyde Park,CITY OF CHICAGO,HYDE PARK,41.792,-87.592,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,300000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO RIDGE,60415,Worth,VILLAGE OF CHICAGO RIDGE,,41.696,-87.770,1953,973,8040,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,300000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,CHICAGO,60638,Lake,CITY OF CHICAGO,CLEARING,41.782,-87.765,1962,1178,3955,3,6,1,1,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,302000,204,"One story residence, any age, 1,801 sq. ft. and over",Single-Family,MIDLOTHIAN,60445,Bremen,VILLAGE OF MIDLOTHIAN,,41.623,-87.745,1991,1915,7531,3,7,1,1,Executor,FALSE,1,FALSE,FALSE,TRUE
2025-09-16,305000,203,"One story residence, any age, 1,000 to 1,800 sq. ft.",Single-Family,BURBANK,60459,Stickney,CITY OF BURBANK,,41.739,-87.796,1954,1199,9955,3,6,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,311000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,CHICAGO,60631,Jefferson,CITY OF CHICAGO,NORWOOD PARK,41.988,-87.790,1924,836,5610,2,5,1,0,Trustee,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,312000,202,"One story residence, any age, up to 999 sq. ft.",Single-Family,DES PLAINES,60018,Maine,CITY OF DES PLAINES,,42.015,-87.877,1950,857,7450,2,5,1,0,Warranty,FALSE,1,FALSE,FALSE,FALSE
2025-09-16,317000,299,Condominium,Condominium,CHICAGO,60634,Jefferson,CITY OF CHICAGO,DUNNING,41.957,-87.790,,,,,,,,Warranty,FALSE,1,FALSE,FALSE,FALSE
